id; s_m; d_m; x_m; y_m; d_right; d_left; psi_rad; kappa_radpm; vx_mps; ax_mps2
932;93.19225827;0.00000000;22.66758289;31.24003392;1.85842973;1.32495163;-2.39257165;0.02814238;12.47688172;2.04959209
933;93.29224997;0.00000000;22.59444951;31.17184416;1.85537061;1.32844361;-2.38974719;0.02835155;12.49329667;2.03951126
934;93.39224166;0.00000000;22.52150974;31.10344734;1.85797947;1.33165285;-2.38690181;0.02856096;12.50960951;2.02949108
935;93.49223335;0.00000000;22.44876560;31.03484250;1.86623459;1.33457720;-2.38403547;0.02877052;12.52582111;2.01953105
936;93.59222505;0.00000000;22.37621912;30.96602867;1.85477138;1.33721451;-2.38114817;0.02898021;12.54193236;2.00963066
937;93.69221674;0.00000000;22.30387236;30.89700491;1.84522036;1.33896584;-2.37823990;0.02919028;12.55794410;1.99978943
938;93.79220843;0.00000000;22.23172736;30.82777027;1.84135025;1.31288032;-2.37531059;0.02940076;12.57385719;1.99000686
939;93.89220013;0.00000000;22.15978622;30.75832384;1.84319898;1.29372520;-2.37236023;0.02961137;12.58967247;1.98028249
940;93.99219182;0.00000000;22.08805101;30.68866470;1.85075150;1.28180927;-2.36938880;0.02982212;12.60539077;1.97061583
941;94.09218351;0.00000000;22.01652385;30.61879197;1.86394048;1.27733315;-2.36639630;0.03003279;12.62101291;1.96100642
942;94.19217521;0.00000000;21.94520683;30.54870475;1.88264942;1.27543951;-2.36338274;0.03024335;12.63653970;1.95145378
943;94.29216690;0.00000000;21.87410210;30.47840218;1.90669984;1.27600622;-2.36034807;0.03045635;12.65197194;1.94195748
944;94.39215859;0.00000000;21.80321179;30.40788340;1.91145906;1.26739353;-2.35729190;0.03067206;12.66731042;1.93251704
945;94.49215029;0.00000000;21.73253808;30.33714752;1.92172135;1.24010866;-2.35421441;0.03087728;12.68255592;1.92313203
946;94.59214198;0.00000000;21.66208310;30.26619378;1.93461575;1.22012517;-2.35111726;0.03107095;12.69770920;1.91380200
947;94.69213367;0.00000000;21.59184889;30.19502149;1.95075506;1.20780379;-2.34800117;0.03124617;12.71277104;1.90452652
948;94.79212537;0.00000000;21.52183738;30.12363012;1.97214256;1.20337827;-2.34486906;0.03140115;12.72774219;1.89530514
949;94.89211706;0.00000000;21.45205040;30.05201930;1.98007564;1.20208879;-2.34172144;0.03155679;12.74262339;1.88613746
950;94.99210875;0.00000000;21.38248972;29.98018861;1.98168063;1.19965074;-2.33855821;0.03171307;12.75741537;1.87702304
951;95.09210045;0.00000000;21.31315718;29.90813773;1.98487493;1.16796044;-2.33537930;0.03187146;12.77211887;1.86796147
952;95.19209214;0.00000000;21.24405460;29.83586623;1.99340372;1.14384585;-2.33218438;0.03203216;12.78673460;1.85895233
953;95.29208384;0.00000000;21.17518386;29.76337379;2.00302233;1.12779169;-2.32897341;0.03219196;12.80126327;1.84999522
954;95.39207553;0.00000000;21.10654682;29.69066003;2.01722235;1.12014316;-2.32574655;0.03235082;12.81570558;1.84108972
955;95.49206722;0.00000000;21.03814536;29.61772462;2.03655511;1.11693728;-2.32250377;0.03251027;12.83006223;1.83223546
956;95.59205892;0.00000000;20.96998136;29.54456724;2.06087749;1.11340656;-2.31924501;0.03267035;12.84433391;1.82343202
957;95.69205061;0.00000000;20.90205671;29.47118759;2.09001657;1.10954947;-2.31597024;0.03283037;12.85852129;1.81467902
958;95.79204230;0.00000000;20.83437331;29.39758534;2.11559211;1.10163584;-2.31267948;0.03299034;12.87262504;1.80597607
959;95.89203400;0.00000000;20.76693308;29.32376022;2.14006925;1.06740062;-2.30937271;0.03315033;12.88664582;1.79732279
960;95.99202569;0.00000000;20.69973793;29.24971197;2.15695249;1.04134955;-2.30604996;0.03331034;12.90058430;1.78871880
961;96.09201738;0.00000000;20.63278979;29.17544031;2.16212854;1.01027458;-2.30271120;0.03347029;12.91444111;1.78016373
962;96.19200908;0.00000000;20.56609059;29.10094502;2.17146843;0.97530347;-2.29935645;0.03363019;12.92821691;1.77165721
963;96.29200077;0.00000000;20.49964228;29.02622585;2.18568004;0.94928989;-2.29598572;0.03378994;12.94191232;1.76319888
964;96.39199246;0.00000000;20.43344681;28.95128260;2.20467056;0.93298214;-2.29259903;0.03394956;12.95552797;1.75478837
965;96.49198416;0.00000000;20.36750612;28.87611507;2.22831914;0.92647495;-2.28919637;0.03410898;12.96906448;1.74642532
966;96.59197585;0.00000000;20.30182220;28.80072309;2.25648059;0.91962935;-2.28577780;0.03426823;12.98252246;1.73810938
967;96.69196754;0.00000000;20.23639698;28.72510647;2.27105282;0.91281846;-2.28234330;0.03442723;12.99590253;1.72984020
968;96.79195924;0.00000000;20.17123246;28.64926510;2.27909551;0.91658348;-2.27889292;0.03458599;13.00920527;1.72161744
969;96.89195093;0.00000000;20.10633061;28.57319880;2.29181940;0.90017098;-2.27542667;0.03474447;13.02243129;1.71344074
970;96.99194262;0.00000000;20.04169343;28.49690750;2.30914850;0.88764046;-2.27194461;0.03490270;13.03558117;1.70530978
971;97.09193432;0.00000000;19.97732288;28.42039107;2.33098144;0.84899294;-2.26844672;0.03506059;13.04865549;1.69722421
972;97.19192601;0.00000000;19.91322100;28.34364946;2.35719431;0.81522706;-2.26493308;0.03521817;13.06165482;1.68918371
973;97.29191770;0.00000000;19.84938974;28.26668257;2.38764407;0.79236837;-2.26140367;0.03537549;13.07457974;1.68118793
974;97.39190940;0.00000000;19.78583116;28.18949041;2.40160458;0.78137346;-2.25785857;0.03553262;13.08743080;1.67323657
975;97.49190109;0.00000000;19.72254721;28.11207287;2.41160083;0.77136836;-2.25429775;0.03568925;13.10020857;1.66532929
976;97.59189278;0.00000000;19.65953998;28.03443004;2.42195232;0.76100692;-2.25072132;0.03584543;13.11291359;1.65746578
977;97.69188448;0.00000000;19.59681140;27.95656183;2.43416623;0.75028763;-2.24712925;0.03600179;13.12554640;1.64964572
978;97.79187617;0.00000000;19.53436359;27.87846836;2.44861775;0.73920902;-2.24352155;0.03615840;13.13810755;1.64186880
979;97.89186786;0.00000000;19.47219848;27.80014956;2.45574753;0.72776960;-2.23989820;0.03631404;13.15059757;1.63413470
980;97.99185956;0.00000000;19.41031822;27.72160560;2.46727280;0.71596792;-2.23625936;0.03646888;13.16301699;1.62644313
981;98.09185125;0.00000000;19.34872478;27.64283651;2.47940339;0.70380253;-2.23260500;0.03662484;13.17536633;1.61879378
982;98.19184294;0.00000000;19.28742024;27.56384242;2.47976967;0.69127198;-2.22893498;0.03678161;13.18764611;1.61118635
983;98.29183464;0.00000000;19.22640659;27.48462332;2.47318099;0.67837482;-2.22524932;0.03693708;13.19985683;1.60362054
984;98.39182633;0.00000000;19.16568598;27.40517945;2.47099421;0.66510965;-2.22154819;0.03709185;13.21199901;1.59609606
985;98.49181802;0.00000000;19.10526035;27.32551083;2.47322260;0.65147506;-2.21783160;0.03724513;13.22407314;1.58861262
986;98.59180972;0.00000000;19.04513194;27.24561784;2.47985574;0.63746971;-2.21409981;0.03739706;13.23607973;1.58116992
987;98.69180141;0.00000000;18.98530278;27.16550065;2.49085987;0.62309225;-2.21035155;0.03759580;13.24801926;1.57376768
988;98.79179311;0.00000000;18.92577521;27.08515906;2.50383185;0.60834088;-2.20658037;0.03783409;13.25989222;1.56640562
989;98.89178480;0.00000000;18.86655205;27.00459290;2.51950683;0.59321349;-2.20278479;0.03809413;13.27169909;1.55908347
990;98.99177649;0.00000000;18.80763611;26.92380159;2.53939772;0.59073259;-2.19896174;0.03837335;13.28344035;1.55180093
991;99.09176819;0.00000000;18.74903059;26.84278488;2.54457159;0.60462541;-2.19511338;0.03855657;13.29511647;1.54455774
992;99.19175988;0.00000000;18.69073780;26.76154282;2.53003132;0.63381427;-2.19125289;0.03865954;13.30672792;1.53735362
993;99.29175157;0.00000000;18.63275957;26.68007613;2.51976383;0.67471224;-2.18738285;0.03873576;13.31827516;1.53018831
994;99.39174327;0.00000000;18.57509721;26.59838538;2.51382236;0.66509743;-2.18350688;0.03879001;13.32975864;1.52306153
995;99.49173496;0.00000000;18.51775218;26.51647164;2.51223828;0.66756181;-2.17962552;0.03884340;13.34117882;1.51597303
996;99.59172665;0.00000000;18.46072567;26.43433569;2.51502037;0.68440016;-2.17573885;0.03889657;13.35253616;1.50892254
997;99.69171835;0.00000000;18.40401909;26.35197864;2.52215466;0.67832869;-2.17184681;0.03895098;13.36383108;1.50190980
998;99.79171004;0.00000000;18.34763367;26.26940131;2.52372571;0.67992932;-2.16794928;0.03900623;13.37506405;1.49493456
999;99.89170173;0.00000000;18.29157082;26.18660478;2.51341047;0.68453098;-2.16404622;0.03906119;13.38623548;1.48799656
1000;99.99169343;0.00000000;18.23583171;26.10358980;2.50197163;0.68488079;-2.16013768;0.03911616;13.39734582;1.48109554
1001;100.09168512;0.00000000;18.18041777;26.02035752;2.48197995;0.67648253;-2.15622362;0.03917160;13.40839548;1.47423126
1002;100.19167681;0.00000000;18.12533021;25.93690876;2.46627174;0.68239454;-2.15230399;0.03922754;13.41938490;1.46740347
1003;100.29166851;0.00000000;18.07057046;25.85324465;2.45493007;0.69612458;-2.14837877;0.03928340;13.43031450;1.46061192
1004;100.39166020;0.00000000;18.01613970;25.76936600;2.44801633;0.69227780;-2.14444796;0.03933933;13.44118468;1.45385638
1005;100.49165189;0.00000000;17.96203936;25.68527398;2.44556877;0.69990214;-2.14051155;0.03939538;13.45199586;1.44713659
1006;100.59164359;0.00000000;17.90827064;25.60096940;2.42976483;0.72106077;-2.13656952;0.03945168;13.46274846;1.44045233
1007;100.69163528;0.00000000;17.85483497;25.51645346;2.41729603;0.73210408;-2.13262186;0.03950794;13.47344286;1.43380335
1008;100.79162697;0.00000000;17.80173352;25.43172699;2.40931098;0.75395702;-2.12866858;0.03956436;13.48407948;1.42718943
1009;100.89161867;0.00000000;17.74896774;25.34679121;2.40408061;0.77926526;-2.12470965;0.03962076;13.49465870;1.42061032
1010;100.99161036;0.00000000;17.69653881;25.26164695;2.39745574;0.80009879;-2.12074507;0.03967734;13.50518093;1.41406580
1011;101.09160205;0.00000000;17.64444815;25.17629545;2.39538755;0.81140310;-2.11677484;0.03973394;13.51564655;1.40755564
1012;101.19159375;0.00000000;17.59269694;25.09073757;2.39788843;0.81441156;-2.11279893;0.03979073;13.52605595;1.40107962
1013;101.29158544;0.00000000;17.54128662;25.00497455;2.39825282;0.82331985;-2.10881735;0.03984751;13.53640950;1.39463750
1014;101.39157713;0.00000000;17.49021836;24.91900728;2.36764681;0.80116259;-2.10483008;0.03990449;13.54670759;1.38822908
1015;101.49156883;0.00000000;17.43949359;24.83283702;2.34130177;0.79071708;-2.10083710;0.03996159;13.55695058;1.38185412
1016;101.59156052;0.00000000;17.38911348;24.74646467;2.31936382;0.79244615;-2.09683841;0.04001898;13.56713887;1.37551241
1017;101.69155221;0.00000000;17.33907945;24.65989150;2.30195994;0.80627088;-2.09283397;0.04007638;13.57727280;1.36920373
1018;101.79154391;0.00000000;17.28939270;24.57311843;2.28919436;0.81761949;-2.08882378;0.04013404;13.58735275;1.36292788
1019;101.89153560;0.00000000;17.24005462;24.48614675;2.28114576;0.82686665;-2.08480782;0.04019199;13.59737907;1.35668463
1020;101.99152729;0.00000000;17.19106643;24.39897742;2.27786482;0.81945983;-2.08078604;0.04025032;13.60735213;1.35047378
1021;102.09151899;0.00000000;17.14242950;24.31161170;2.27937279;0.82380674;-2.07675841;0.04030899;13.61727228;1.34429511
1022;102.19151068;0.00000000;17.09414506;24.22405058;2.28566074;0.83105979;-2.07272489;0.04036818;13.62713987;1.33814843
1023;102.29150238;0.00000000;17.04621448;24.13629533;2.29668990;0.83639181;-2.06868547;0.04042634;13.63695525;1.33203352
1024;102.39149407;0.00000000;16.99863900;24.04834700;2.31051530;0.81449857;-2.06464029;0.04048412;13.64671876;1.32595019
1025;102.49148576;0.00000000;16.95141995;23.96020684;2.30665766;0.79744493;-2.06058913;0.04054804;13.65643076;1.31989822
1026;102.59147746;0.00000000;16.90455864;23.87187594;2.30753654;0.79232760;-2.05653126;0.04061617;13.66609157;1.31387743
1027;102.69146915;0.00000000;16.85805645;23.78335545;2.31314721;0.79937526;-2.05246689;0.04067351;13.67570153;1.30788761
1028;102.79146084;0.00000000;16.81191465;23.69464657;2.32345588;0.80901413;-2.04839734;0.04072432;13.68526098;1.30192856
1029;102.89145254;0.00000000;16.76613444;23.60575051;2.33840072;0.81373631;-2.04432369;0.04074285;13.69477025;1.29600009
